Source,Target,Type,RawWeight,Weight
10,22,Undirected,58,-0.0154231674990327
10,23,Undirected,48,0.0255452601815
11,12,Undirected,8,-0.0679463170727399
11,13,Undirected,3,0.269512944217916
11,14,Undirected,22,0.00770957195565247
11,15,Undirected,3,-0.261965972824339
11,16,Undirected,12,-0.0527063505160029
11,17,Undirected,27,0.00891160560954331
11,18,Undirected,1,-0.286789556549371
11,19,Undirected,4,0.248323645147978
11,20,Undirected,3,0.366422957225973
11,21,Undirected,17,-0.0416173783503907
11,22,Undirected,24,-0.0369120833327711
11,23,Undirected,16,-0.0898481585205696
12,13,Undirected,3,0.284236201038623
12,14,Undirected,16,-0.115869869389923
12,15,Undirected,6,0.0537872796603488
12,16,Undirected,10,-0.117164339742921
12,17,Undirected,22,-0.0653062209065314
12,18,Undirected,2,0.0289636959353166
12,19,Undirected,1,-0.339013089359278
12,20,Undirected,1,-0.0959750406729834
12,21,Undirected,19,0.0214105580448707
12,22,Undirected,25,-0.00446005955163318
12,23,Undirected,23,0.0824829516618049
13,14,Undirected,4,0.0454981328450522
13,15,Undirected,2,0.340094018503624
13,16,Undirected,3,0.123384908539678
13,17,Undirected,3,-0.167179653446138
13,18,Undirected,1,0.491361693834273
13,19,Undirected,1,0.42441490420366
13,20,Undirected,1,0.667452952889954
13,21,Undirected,2,-0.19288505368104
13,22,Undirected,5,0.0599979296752854
13,23,Undirected,4,0.0862431005351116
14,15,Undirected,13,0.0259025767816715
14,16,Undirected,34,0.0506377724974633
14,17,Undirected,59,-0.000553694888463862
14,18,Undirected,5,0.0632268998054838
14,19,Undirected,7,0.142408145853109
14,20,Undirected,3,0.0174694092448087
14,21,Undirected,44,0.0224328287763588
14,22,Undirected,62,0.0263148164727128
14,23,Undirected,43,-0.00945323357807184
15,16,Undirected,11,0.156177421935986
15,17,Undirected,14,-0.0296517895298175
15,18,Undirected,1,-0.0401172232079825
15,19,Undirected,2,0.193965982825386
15,20,Undirected,2,0.43700403151168
15,21,Undirected,10,-0.0253939663872761
15,22,Undirected,16,0.0336689909529363
15,23,Undirected,12,0.031885438212519
16,17,Undirected,38,0.0112034023891281
16,18,Undirected,4,0.169142399100353
16,19,Undirected,3,-0.0227431271385598
16,20,Undirected,2,0.0442036624920534
16,21,Undirected,29,0.0442036624920534
16,22,Undirected,37,0.00495036334437994
16,23,Undirected,30,0.0370250778649301
17,18,Undirected,6,0.0546690961702184
17,19,Undirected,7,0.0546690961702185
17,20,Undirected,4,0.0546690961702185
17,21,Undirected,52,0.00724444624208027
17,22,Undirected,70,-0.00871788269417446
17,23,Undirected,51,-0.0230905627426122
18,19,Undirected,1,0.345233658156035
18,20,Undirected,1,0.588271706842329
18,21,Undirected,5,0.125873708943373
18,22,Undirected,5,-0.0191833163723394
18,23,Undirected,5,0.103971867495543
19,20,Undirected,2,0.822354912875697
19,21,Undirected,5,0.0589269193127598
19,22,Undirected,7,0.0599979296752854
19,23,Undirected,5,0.0370250778649301
20,21,Undirected,3,0.0801162183826978
20,22,Undirected,4,0.0599979296752854
20,23,Undirected,3,0.0582143769348681
21,22,Undirected,49,-0.0132339838591382
21,23,Undirected,36,-0.0239723792524819
22,23,Undirected,54,0.00706185448748685
1,24,Undirected,31,0.0990619525149277
1,25,Undirected,10,0.00564026735269266
1,26,Undirected,28,-0.0243229560247505
1,27,Undirected,21,0.014930343122923
1,28,Undirected,36,-0.0278827667909708
1,29,Undirected,31,0.118806010710685
1,30,Undirected,10,-0.137027236216039
1,31,Undirected,6,0.135974035847699
1,32,Undirected,9,-0.107064012838596
1,33,Undirected,22,-0.0199138371196955
2,24,Undirected,38,0.0142404391146103
2,25,Undirected,14,-0.0214751131519243
2,26,Undirected,43,-0.0112559479702382
2,27,Undirected,31,0.0108293260404214
2,28,Undirected,57,-0.00155382806862166
2,29,Undirected,35,-0.00173105495616714
2,30,Undirected,20,-0.00924065673491268
2,31,Undirected,8,0.0876693562731437
2,32,Undirected,19,0.0442036624920534
2,33,Undirected,33,-0.0170659942468692
4,24,Undirected,42,0.00402127393292417
4,25,Undirected,18,0.0339844973103674
4,26,Undirected,49,-0.00821318248408743
4,27,Undirected,34,-0.00273830971437249
4,28,Undirected,65,0.00179981393896611
4,29,Undirected,41,0.0132998984505164
4,30,Undirected,23,-0.00222767534407737
4,31,Undirected,7,-0.0240074496673194
4,32,Undirected,20,0.0127951982404293
4,33,Undirected,36,-0.0329622923202458
3,24,Undirected,45,0.0142404391146103
3,25,Undirected,18,0.0142404391146103
3,26,Undirected,52,-0.00214997707355917
3,27,Undirected,34,-0.0224823679101296
3,28,Undirected,67,-0.0047827981988201
3,29,Undirected,42,0.00402127393292417
3,30,Undirected,25,0.0142404391146103
3,31,Undirected,7,-0.0437515078630765
3,32,Undirected,19,-0.0292252546664801
3,33,Undirected,40,-0.00694885995532785
24,25,Undirected,5,-0.241032065988696
24,26,Undirected,28,0.0300347062978422
8,24,Undirected,40,0.0365168338257624
15,24,Undirected,8,-0.0120884996077389
24,27,Undirected,17,-0.0224823679101296
24,28,Undirected,32,-0.0246776269157594
24,29,Undirected,21,0.00402127393292417
24,30,Undirected,13,0.0312737784133906
17,24,Undirected,40,0.00351657372283711
16,24,Undirected,17,-0.0775299342410351
21,24,Undirected,26,-0.0331842108135279
14,24,Undirected,29,-0.0484063700232789
24,31,Undirected,3,-0.11069829749369
22,24,Undirected,38,-0.0134309874832482
24,32,Undirected,6,-0.228797609571684
24,33,Undirected,16,-0.103858872963384
25,26,Undirected,9,-0.0649408069330146
8,25,Undirected,15,0.00848811022551889
15,25,Undirected,4,0.0848215134003176
25,27,Undirected,7,-0.00989324060210907
25,28,Undirected,14,0.0142404391146103
25,29,Undirected,11,0.121134673029268
25,30,Undirected,6,0.0934216851622351
17,25,Undirected,15,-0.0245121498774064
16,25,Undirected,11,0.131353838210954
21,25,Undirected,13,0.0637258021945286
14,25,Undirected,15,0.0632268998054839
25,31,Undirected,3,0.287241711178348
22,25,Undirected,17,0.0351743459502532
25,32,Undirected,6,0.169142399100353
25,33,Undirected,13,0.203904505359565
8,26,Undirected,46,0.0180334281317493
15,26,Undirected,12,0.0848215134003176
26,27,Undirected,21,-0.00989324060210907
26,28,Undirected,41,0.00377500543644526
26,29,Undirected,22,-0.0549565860264137
26,30,Undirected,15,0.0142404391146103
17,26,Undirected,47,-0.00562680571703261
16,26,Undirected,27,0.0442036624920535
21,26,Undirected,38,0.0524447917848395
14,26,Undirected,41,0.0227982427498757
26,31,Undirected,6,0.111150452122667
22,26,Undirected,50,0.0265741741883357
26,32,Undirected,15,0.0899611530527286
26,33,Undirected,25,0.0107799070051037
8,27,Undirected,28,-0.033374336451632
8,28,Undirected,53,-0.0331528141403241
8,29,Undirected,36,0.0105034014608445
8,30,Undirected,18,-0.0549981472955878
8,31,Undirected,7,0.029677409295457
8,32,Undirected,14,-0.0884219027825375
8,33,Undirected,33,-0.0170659942468692
15,27,Undirected,7,0.014930343122923
15,28,Undirected,13,0.0068793394682411
15,29,Undirected,4,-0.293374437075963
15,30,Undirected,6,0.118245268887267
15,31,Undirected,4,0.43700403151168
15,32,Undirected,7,0.260912772455999
15,33,Undirected,12,0.193965982825386
27,28,Undirected,28,0.00234121581490249
27,29,Undirected,19,0.0455663698601826
27,30,Undirected,10,0.00234121581490249
17,27,Undirected,32,-0.00838264957687057
16,27,Undirected,16,-0.0188480832550356
21,27,Undirected,18,-0.107874263972691
14,27,Undirected,28,0.0213644531283329
27,31,Undirected,3,-0.025687507785341
22,27,Undirected,34,0.0232751226505455
27,32,Undirected,13,0.192005282059858
27,33,Undirected,19,0.0557855350418686
28,29,Undirected,32,-0.00493356872000233
28,30,Undirected,20,0.0264748955316219
17,28,Undirected,61,-0.00509910883327138
16,28,Undirected,32,0.00528559646168377
21,28,Undirected,42,-0.0167937946253585
14,28,Undirected,51,0.00488028193678823
28,31,Undirected,7,0.0653929615619916
22,28,Undirected,61,0.000229724671795602
28,32,Undirected,20,0.10219560946974
28,33,Undirected,31,-0.00850268802394955
29,30,Undirected,11,-0.0215328305394639
17,29,Undirected,37,-0.0105976353423731
16,29,Undirected,20,0.0127951982404293
21,29,Undirected,26,-0.0134401526177707
14,29,Undirected,30,-0.0139390550068154
29,31,Undirected,3,-0.0909542392979326
22,29,Undirected,37,-0.00526880183730616
29,32,Undirected,10,0.0127951982404293
29,33,Undirected,18,-0.0329622923202458
17,30,Undirected,21,-0.0210516177678999
16,30,Undirected,7,-0.207608310501746
21,30,Undirected,14,-0.0467570180028017
14,30,Undirected,16,-0.0514118801630041
30,31,Undirected,2,-0.0315170514460649
22,30,Undirected,22,0.00448060182545399
30,32,Undirected,7,0.0934216851622351
30,33,Undirected,11,-0.011313665357778
17,31,Undirected,7,-0.00332285080746831
17,32,Undirected,20,0.0334797971002804
17,33,Undirected,36,-0.0122776934603947
16,31,Undirected,2,-0.256826333171928
16,32,Undirected,15,0.199105622477797
16,33,Undirected,22,0.0644070485803405
21,31,Undirected,6,0.0801162183826978
21,32,Undirected,12,-0.0379830936952966
21,33,Undirected,23,-0.0564664993893097
14,31,Undirected,6,0.0174694092448087
14,32,Undirected,15,-0.00371988982512934
14,33,Undirected,34,0.0506377724974633
22,31,Undirected,7,0.00200598269759857
31,32,Undirected,3,0.220294921547735
31,33,Undirected,6,0.220294921547735
22,32,Undirected,19,0.016532235894195
22,33,Undirected,38,0.016532235894195
32,33,Undirected,15,0.199105622477797
1,34,Undirected,9,0.0390640228396424
1,35,Undirected,30,0.022030683540862
1,36,Undirected,9,0.0390640228396424
1,37,Undirected,9,0.135974035847699
1,38,Undirected,4,0.0848215134003176
1,39,Undirected,24,0.10964509712535
1,40,Undirected,9,0.173762596737099
1,41,Undirected,11,0.00127546195024259
3,34,Undirected,14,-0.015722784262833
3,35,Undirected,50,-0.0027929001841701
3,36,Undirected,15,0.0142404391146102
3,37,Undirected,12,0.0142404391146103
3,38,Undirected,6,0.0142404391146103
3,39,Undirected,34,0.0142404391146103
3,40,Undirected,11,0.0142404391146103
3,41,Undirected,19,-0.00803595559654198
4,34,Undirected,15,0.0339844973103674
4,35,Undirected,46,-0.0192610146428577
4,36,Undirected,15,0.0339844973103674
4,37,Undirected,9,-0.0909542392979326
4,38,Undirected,5,-0.0451967487372575
4,39,Undirected,33,0.0210195201459998
4,40,Undirected,10,-0.00740818784785763
4,41,Undirected,17,-0.0365965769753399
24,34,Undirected,6,-0.0826695738934462
10,24,Undirected,33,-0.00506471608077635
7,24,Undirected,40,0.0308397009340719
24,35,Undirected,27,0.0306308553027796
24,36,Undirected,10,0.13917917572291
24,37,Undirected,8,0.13917917572291
24,38,Undirected,5,0.236089188730967
24,39,Undirected,19,0.0625451186891652
24,40,Undirected,8,0.17696773661231
24,41,Undirected,6,-0.207608310501746
26,34,Undirected,9,0.0142404391146102
10,34,Undirected,12,0.0327238448086234
7,34,Undirected,15,0.0819922233814533
8,34,Undirected,13,0.0255214495242993
17,34,Undirected,14,0.0247058727927752
14,34,Undirected,11,0.00770957195565256
34,35,Undirected,10,0.0763883458634547
34,36,Undirected,2,-0.0826695738934462
21,34,Undirected,11,0.0703563810935416
34,37,Undirected,4,0.315270434778591
34,38,Undirected,2,0.315270434778591
16,34,Undirected,9,0.123384908539678
22,34,Undirected,15,0.0599979296752854
34,39,Undirected,10,0.260912772455999
34,40,Undirected,3,0.228120259059691
34,41,Undirected,5,0.190331698170291
33,34,Undirected,8,0.072232386092297
10,26,Undirected,40,-0.000699910678326271
7,26,Undirected,44,-0.00694885995532785
26,35,Undirected,32,0.0252358234160733
26,36,Undirected,9,0.0142404391146102
26,37,Undirected,7,0.00200598269759857
26,38,Undirected,4,0.0599979296752854
26,39,Undirected,19,-0.0166361273584595
26,40,Undirected,6,-0.0271522460436148
26,41,Undirected,9,-0.11069829749369
10,35,Undirected,41,0.0264143709016161
10,36,Undirected,10,-0.0464574012390014
10,37,Undirected,8,-0.0464574012390014
10,38,Undirected,5,0.0504526117690549
10,39,Undirected,27,0.029518704933412
10,40,Undirected,8,-0.00866884034960165
10,41,Undirected,14,-0.0252681021690633
10,33,Undirected,33,0.0248985072966668
7,35,Undirected,46,0.0287467114282281
7,36,Undirected,14,0.05202900000401
7,37,Undirected,9,-0.0429465132268467
7,38,Undirected,6,0.0819922233814532
7,39,Undirected,31,0.0418750001734708
7,40,Undirected,9,-0.00515795233744688
7,41,Undirected,16,-0.0149177896266032
7,33,Undirected,31,-0.0498953731821745
8,35,Undirected,46,0.0344238443199187
8,36,Undirected,12,-0.00924065673491268
8,37,Undirected,11,0.049880795383744
8,38,Undirected,6,0.0876693562731437
8,39,Undirected,30,0.0333116939505511
8,40,Undirected,10,0.0462766711149188
8,41,Undirected,17,0.0170882819874365
17,35,Undirected,46,0.00142358421699336
17,36,Undirected,13,-0.00747881057862605
17,37,Undirected,10,-0.0245121498774064
17,38,Undirected,6,0.0546690961702184
17,39,Undirected,30,0.000311433847625747
17,40,Undirected,11,0.0546690961702185
17,41,Undirected,19,0.0323927014590662
14,35,Undirected,36,-0.0172926970144032
14,36,Undirected,11,0.00770957195565256
14,37,Undirected,9,0.0174694092448087
14,38,Undirected,3,-0.158621849810873
14,39,Undirected,25,0.0088692374828912
14,40,Undirected,10,0.101015460694884
14,41,Undirected,16,0.0454981328450522
35,36,Undirected,11,0.11778103102168
21,35,Undirected,36,0.045354112123486
35,37,Undirected,9,0.127540868310836
35,38,Undirected,4,0.0763883458634548
16,35,Undirected,16,-0.16664970282284
22,35,Undirected,45,-0.0027929001841701
35,39,Undirected,18,-0.0237268070198131
35,40,Undirected,6,-0.0107618298554455
35,41,Undirected,10,-0.0485503907448452
33,35,Undirected,23,-0.0090418494611716
21,36,Undirected,8,-0.0679463170727399
36,37,Undirected,6,0.491361693834273
36,38,Undirected,1,0.0142404391146103
16,36,Undirected,7,0.0142404391146102
22,36,Undirected,11,-0.0747006442221709
36,39,Undirected,6,0.0390640228396423
36,40,Undirected,6,0.529150254723672
36,41,Undirected,3,-0.0315170514460649
33,36,Undirected,9,0.123384908539678
21,37,Undirected,7,-0.0290282510423702
21,38,Undirected,4,0.0289636959353166
21,39,Undirected,21,-0.00420466731733802
21,40,Undirected,8,0.0667522568247163
21,41,Undirected,14,0.0501529950052547
37,38,Undirected,1,0.111150452122667
16,37,Undirected,4,-0.131887596563628
22,37,Undirected,12,0.0599979296752854
37,39,Undirected,6,0.135974035847699
37,40,Undirected,7,0.693007057362342
37,41,Undirected,3,0.0653929615619916
33,37,Undirected,5,-0.0349775835555714
16,38,Undirected,2,-0.131887596563628
22,38,Undirected,4,-0.116093329380396
38,39,Undirected,3,0.135974035847699
38,40,Undirected,1,0.148939013012066
38,41,Undirected,3,0.366422957225973
33,38,Undirected,3,0.0442036624920534
16,39,Undirected,17,0.0442036624920534
16,40,Undirected,6,0.0819922233814532
16,41,Undirected,15,0.220294921547735
22,39,Undirected,30,0.00564026735269266
22,40,Undirected,11,0.0599979296752854
22,41,Undirected,16,-0.0369120833327711
39,40,Undirected,6,0.173762596737099
39,41,Undirected,8,0.0390640228396423
33,39,Undirected,15,-0.0101539998305392
40,41,Undirected,2,-0.0729097366042899
33,40,Undirected,5,0.00281097733382844
33,41,Undirected,15,0.220294921547735
1,42,Undirected,19,-0.00440167094144791
1,43,Undirected,3,0.0390640228396423
2,35,Undirected,43,0.00513446821793119
2,42,Undirected,28,-0.00924065673491268
2,41,Undirected,14,-0.0672326037125994
2,43,Undirected,3,-0.134179393343213
4,42,Undirected,34,0.0213953700023469
4,43,Undirected,5,0.0339844973103674
3,42,Undirected,35,0.0142404391146103
3,43,Undirected,4,-0.0826695738934462
12,24,Undirected,17,0.0833213582579092
24,42,Undirected,19,0.0499559913811447
23,24,Undirected,33,0.0484545396457119
24,43,Undirected,3,0.0934216851622351
7,28,Undirected,57,-0.00723096096031217
7,30,Undirected,20,-0.0149177896266032
7,42,Undirected,29,0.000322176930133684
7,43,Undirected,4,-0.0149177896266032
12,26,Undirected,17,0.00414011221028439
26,42,Undirected,23,0.0537489803982838
23,26,Undirected,35,-0.00517260192952483
26,43,Undirected,5,0.236089188730967
12,28,Undirected,22,0.00340959146292837
12,35,Undirected,17,0.0205305283984538
12,30,Undirected,9,0.0623874514222664
12,42,Undirected,12,0.0411981523523282
12,41,Undirected,3,-0.31782379028934
12,43,Undirected,2,0.108144941982941
10,28,Undirected,49,-0.0252681021690633
10,30,Undirected,20,0.0327238448086234
10,42,Undirected,26,0.00053916143722214
10,43,Undirected,2,-0.268306150855358
8,42,Undirected,30,0.0207225666425306
8,43,Undirected,4,-0.00924065673491268
28,35,Undirected,36,-0.0363159343278336
28,42,Undirected,26,-0.00570978783977936
23,28,Undirected,43,-0.0284764708915022
28,41,Undirected,17,0.052803834253971
28,43,Undirected,5,0.123384908539678
30,35,Undirected,18,0.109812101350404
35,42,Undirected,19,-0.0128348384783107
23,35,Undirected,32,-0.0277002517717251
35,43,Undirected,2,-0.145460403752902
17,42,Undirected,27,-0.0580351840210699
17,43,Undirected,5,0.0546690961702185
21,42,Undirected,17,-0.108564167981004
21,43,Undirected,1,-0.493915049345021
14,42,Undirected,21,-0.0794406037632477
14,43,Undirected,4,0.0454981328450522
30,42,Undirected,10,0.0264748955316219
23,30,Undirected,17,0.0156620262494043
30,41,Undirected,3,-0.253365801062421
30,43,Undirected,2,0.17260293120986
16,42,Undirected,16,0.00528559646168377
23,42,Undirected,26,0.0540584171637104
41,42,Undirected,6,-0.0984638410766781
42,43,Undirected,3,0.202566154587303
16,43,Undirected,1,-0.353736346179984
23,41,Undirected,13,-0.00393352981397639
23,43,Undirected,4,0.0862431005351116
41,43,Undirected,1,-0.0315170514460649
1,44,Undirected,18,-0.0278827667909708
4,44,Undirected,31,-0.0187218532056356
3,44,Undirected,34,0.00165131180658969
5,26,Undirected,24,0.0480987063755776
5,28,Undirected,30,0.0323044391923458
5,29,Undirected,15,-0.0570959720369651
5,35,Undirected,20,-0.0146921234838778
5,36,Undirected,4,-0.173750043240779
5,42,Undirected,13,-0.0298434675564987
5,39,Undirected,14,0.0149303431229231
5,44,Undirected,21,0.178432474870584
5,33,Undirected,25,0.174971942761077
9,26,Undirected,24,0.0252358234160734
26,44,Undirected,21,0.0142404391146103
10,29,Undirected,30,-0.0267133430432443
10,44,Undirected,26,0.00053916143722214
7,29,Undirected,36,0.00482626856915392
7,44,Undirected,30,0.0150454337508401
8,44,Undirected,29,0.00599930982182426
9,28,Undirected,29,-0.00528170058786481
9,29,Undirected,20,0.0449798816118306
9,35,Undirected,21,-0.016365707373444
9,36,Undirected,7,0.0464251224860115
9,42,Undirected,16,0.037470279833085
9,39,Undirected,19,0.12469302543801
9,44,Undirected,18,0.0886228022804664
9,33,Undirected,19,0.0329226520823644
28,36,Undirected,12,0.0264748955316219
28,39,Undirected,27,0.0232697556564105
28,44,Undirected,24,-0.0404718940989914
29,35,Undirected,23,-0.0192610146428577
29,36,Undirected,5,-0.142106761745314
29,42,Undirected,17,0.0213953700023469
29,39,Undirected,21,0.125754870666013
29,44,Undirected,16,-0.00493356872000223
23,29,Undirected,27,-0.0189515778774311
15,35,Undirected,7,-0.132871276444881
15,36,Undirected,4,0.164002759447942
15,42,Undirected,6,-0.0278827667909708
15,39,Undirected,7,0.0516531501476629
15,44,Undirected,8,0.0970559698173291
35,44,Undirected,20,0.00944155623284158
36,42,Undirected,9,0.202566154587303
36,44,Undirected,5,-0.052706350516003
23,36,Undirected,9,-0.0386956360731883
22,42,Undirected,29,-0.0216721167760342
39,42,Undirected,12,-0.0278827667909708
42,44,Undirected,15,0.056438118909065
33,42,Undirected,16,0.00528559646168377
21,44,Undirected,22,0.00340959146292837
14,44,Undirected,26,0.013313449473651
22,44,Undirected,34,0.0474088023672648
39,44,Undirected,17,0.123384908539678
23,39,Undirected,23,0.0134020325185058
23,44,Undirected,24,0.0192963109044985
33,44,Undirected,21,0.123384908539678
23,33,Undirected,25,-0.0421561681826948
1,45,Undirected,12,0.0848215134003176
1,46,Undirected,4,-0.0912697456553638
1,47,Undirected,13,0.0738261290988543
3,45,Undirected,17,-0.0105831446104219
3,46,Undirected,9,0.0142404391146103
3,47,Undirected,20,0.0142404391146102
4,45,Undirected,18,0.0339844973103674
4,46,Undirected,7,-0.0751599721147006
4,47,Undirected,19,0.0117081025992151
2,45,Undirected,17,0.0628457725481116
2,46,Undirected,9,0.0876693562731437
2,47,Undirected,19,0.0653929615619916
24,45,Undirected,11,0.10139061483351
24,46,Undirected,6,0.13917917572291
24,47,Undirected,15,0.190331698170291
10,45,Undirected,13,-0.0116952949797895
10,46,Undirected,8,0.0784813353692985
10,47,Undirected,16,0.0327238448086234
7,45,Undirected,16,0.030839700934072
